SIEMBRA,VERDE_ACTUAL,PRECIO_CHACRA,label,prediction
0.0,15.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,27.0,0.0,0.0,0.0
0.0,20.0,2.5,1.0,1.0
0.0,5.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,8.0,0.8,1.0,1.0
0.0,156.0,0.0,0.0,0.0
2.0,72.0,0.0,0.0,0.0
0.0,102.0,0.0,0.0,0.0
0.0,2.0,0.7,1.0,1.0
0.0,90.0,0.5,1.0,1.0
0.0,2.0,0.0,0.0,0.0
0.0,7.0,0.0,0.0,0.0
0.0,20.0,0.0,0.0,0.0
0.0,350.0,0.15,1.0,0.0
0.0,8.0,0.0,0.0,0.0
0.0,45.0,0.0,0.0,0.0
2.0,10.0,0.0,0.0,0.0
0.0,6.0,0.0,0.0,0.0
0.0,100.0,0.15,1.0,0.0
0.0,260.0,0.3,1.0,1.0
100.0,180.0,0.0,0.0,0.0
35.0,35.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,10.0,0.5,1.0,1.0
0.0,115.0,0.0,0.0,0.0
0.0,73.0,0.0,0.0,0.0
0.0,500.0,0.15,1.0,0.0
3.0,3.0,0.0,0.0,0.0
0.0,30.0,0.0,0.0,0.0
0.0,225.0,0.0,0.0,0.0
0.0,5.0,2.5,1.0,1.0
0.0,51.0,0.0,0.0,0.0
0.0,28.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,6.0,0.8,1.0,1.0
0.0,4.0,0.0,0.0,0.0
10.0,159.0,0.0,0.0,0.0
0.0,760.0,0.0,0.0,0.0
0.0,4.0,0.7,1.0,1.0
0.0,5.0,0.5,1.0,1.0
0.0,3.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,50.0,0.15,1.0,0.0
0.0,3.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,34.0,1.2,1.0,1.0
0.0,30.0,0.15,1.0,0.0
0.0,109.0,0.3,1.0,1.0
150.0,150.0,0.0,0.0,0.0
0.0,11.0,0.0,0.0,0.0
0.0,9.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,15.0,0.5,1.0,1.0
0.0,120.0,0.0,0.0,0.0
0.0,4.0,0.0,0.0,0.0
0.0,14.0,0.15,1.0,0.0
16.0,21.0,0.0,0.0,0.0
0.0,8.0,0.0,0.0,0.0
0.0,295.0,0.0,0.0,0.0
0.0,10.0,2.5,1.0,1.0
0.0,49.0,0.0,0.0,0.0
0.0,31.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,3.0,0.8,1.0,1.0
0.0,1.0,0.0,0.0,0.0
0.0,92.0,0.0,0.0,0.0
0.0,695.0,0.0,0.0,0.0
0.0,7.0,0.0,0.0,0.0
0.0,31.0,0.0,0.0,0.0
0.0,16.0,0.0,0.0,0.0
0.0,40.0,0.15,1.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,30.0,0.0,0.0,0.0
94.0,454.0,1.2,1.0,1.0
0.0,22.0,0.15,1.0,0.0
0.0,5.0,0.3,1.0,1.0
260.0,295.0,0.0,0.0,0.0
0.0,33.0,0.0,0.0,0.0
0.0,4.0,0.0,0.0,0.0
0.0,133.0,0.0,0.0,0.0
65.0,65.0,0.0,0.0,0.0
0.0,149.0,0.0,0.0,0.0
0.0,70.0,0.0,0.0,0.0
0.0,3.0,0.7,1.0,1.0
30.0,30.0,0.0,0.0,0.0
0.0,9.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,0.0
0.0,949.0,0.6,1.0,1.0
25.0,25.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
0.0,2791.0,0.0,0.0,0.0
0.0,50.0,0.0,0.0,0.0
0.0,65.0,0.0,0.0,0.0
0.0,17.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,139.0,0.0,0.0,0.0
0.0,24.0,0.0,0.0,0.0
0.0,35.0,0.0,0.0,0.0
0.0,141.0,0.0,0.0,0.0
0.0,297.0,1.03,1.0,1.0
3.0,3.0,0.0,0.0,0.0
0.0,45.0,0.0,0.0,0.0
0.0,15.0,0.0,0.0,0.0
0.0,1004.0,0.0,0.0,0.0
32.0,69.0,0.0,0.0,0.0
250.0,370.0,0.0,0.0,0.0
0.0,230.0,0.0,0.0,0.0
0.0,13.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,15.0,0.0,0.0,0.0
0.0,6.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,14.0,1.0,1.0,1.0
0.0,5.0,0.0,0.0,0.0
0.0,23.0,0.71,1.0,1.0
0.0,5.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,15.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,723.0,1.65,1.0,1.0
0.0,11.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,50.0,0.0,0.0,0.0
0.0,348.0,0.0,0.0,0.0
0.0,34.0,0.0,0.0,0.0
0.0,250.0,0.2,1.0,1.0
0.0,45.0,0.0,0.0,0.0
0.0,15.0,0.0,0.0,0.0
0.0,16.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,65.0,1.0,1.0,1.0
0.0,174.0,0.0,0.0,0.0
0.0,1025.0,0.0,0.0,0.0
0.0,30.0,0.8,1.0,1.0
0.0,4.0,0.0,0.0,0.0
0.0,62.0,0.0,0.0,0.0
0.0,22.0,0.0,0.0,0.0
0.0,2960.0,0.8,1.0,1.0
0.0,10.0,0.0,0.0,0.0
0.0,30.0,0.0,0.0,0.0
5.0,5.0,0.0,0.0,0.0
0.0,530.0,1.0,1.0,1.0
0.0,218.0,0.0,0.0,0.0
0.0,6.0,0.0,0.0,0.0
0.0,160.0,0.0,0.0,0.0
0.0,25.0,0.0,0.0,0.0
0.0,14.0,0.6,1.0,1.0
0.0,35.0,0.0,0.0,0.0
0.0,180.0,0.6,1.0,1.0
0.0,1.0,0.0,0.0,0.0
0.0,120.0,0.0,0.0,0.0
0.0,105.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,0.0
0.0,56.0,0.0,0.0,0.0
0.0,870.0,1.05,1.0,1.0
0.0,15.0,0.0,0.0,0.0
0.0,7.0,0.0,0.0,0.0
0.0,37.0,0.0,0.0,0.0
10.0,10.0,0.0,0.0,0.0
0.0,4.0,0.0,0.0,0.0
700.0,800.0,0.0,0.0,0.0
0.0,80.0,0.0,0.0,0.0
0.0,20.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,25.0,1.0,1.0,1.0
0.0,5.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,0.0
0.0,39.0,1.0,1.0,1.0
0.0,4.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,230.0,1.7,1.0,1.0
0.0,2.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,0.0
10.0,50.0,0.0,0.0,0.0
0.0,35.0,0.0,0.0,0.0
0.0,15.0,0.0,0.0,0.0
0.0,80.0,0.0,0.0,0.0
0.0,4.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,188.0,0.5,1.0,1.0
20.0,20.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
0.0,224.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,8.0,0.2,1.0,0.0
0.0,182.0,1.0,1.0,1.0
0.0,26.0,0.0,0.0,0.0
0.0,18.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,4.0,0.0,0.0,0.0
795.0,900.0,0.0,0.0,0.0
0.0,430.0,0.0,0.0,0.0
0.0,20.0,0.0,0.0,0.0
0.0,10.0,0.7,1.0,1.0
0.0,4.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,0.0
0.0,84.0,0.5,1.0,1.0
0.0,168.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,12.0,0.0,0.0,0.0
0.0,45.0,0.2,1.0,1.0
0.0,78.0,1.0,1.0,1.0
10.0,10.0,0.0,0.0,0.0
0.0,14.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
10.0,10.0,0.0,0.0,0.0
170.0,320.0,0.0,0.0,0.0
0.0,220.0,0.0,0.0,0.0
0.0,40.0,0.0,0.0,0.0
0.0,0.0,0.8,1.0,1.0
0.0,37.0,0.4,1.0,1.0
0.0,11.0,0.5,1.0,1.0
0.0,2.0,0.0,0.0,0.0
0.0,12.0,0.5,1.0,1.0
110.0,240.0,0.0,0.0,0.0
100.0,280.0,0.0,0.0,0.0
0.0,12.0,0.3,1.0,1.0
0.0,4.0,0.0,0.0,0.0
0.0,710.0,0.0,0.0,0.0
0.0,5.0,1.0,1.0,1.0
0.0,302.0,0.2,1.0,1.0
0.0,25.0,0.2,1.0,1.0
0.0,188.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,0.0
0.0,62.0,0.0,0.0,0.0
0.0,66.0,0.2,1.0,1.0
0.0,10.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
0.0,11.0,1.0,1.0,1.0
520.0,520.0,0.0,0.0,0.0
80.0,465.0,0.0,0.0,0.0
0.0,7.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,0.0
0.0,2860.0,0.2,1.0,1.0
0.0,2.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
0.0,500.0,0.2,1.0,1.0
0.0,78.0,1.0,1.0,1.0
0.0,12.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
70.0,100.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,0.0
0.0,600.0,0.0,0.0,0.0
0.0,20.0,0.0,0.0,0.0
0.0,25.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
20.0,20.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,8.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
50.0,100.0,0.0,0.0,0.0
200.0,550.0,0.0,0.0,0.0
0.0,5.0,1.0,1.0,1.0
0.0,15.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,35.0,0.0,0.0,0.0
0.0,30.0,0.0,0.0,0.0
0.0,20.0,0.0,0.0,0.0
0.0,19.0,0.0,0.0,0.0
0.0,0.0,1.2,1.0,1.0
0.0,200.0,0.2,1.0,1.0
0.0,100.0,1.0,1.0,1.0
5.0,5.0,0.0,0.0,0.0
0.0,8.0,0.0,0.0,0.0
0.0,100.0,0.0,0.0,0.0
0.0,50.0,0.0,0.0,0.0
10.0,10.0,1.1,1.0,1.0
0.0,25.0,0.0,0.0,0.0
0.0,12.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
0.0,4.0,0.0,0.0,0.0
0.0,7.0,0.0,0.0,0.0
0.0,20.0,1.0,1.0,1.0
0.0,8.0,0.0,0.0,0.0
0.0,20.0,1.1,1.0,1.0
0.0,4.0,0.0,0.0,0.0
0.0,3.0,2.0,1.0,1.0
0.0,0.0,4.0,1.0,1.0
0.0,23.0,0.75,1.0,1.0
0.0,1.0,0.0,0.0,0.0
0.0,5.0,0.6,1.0,1.0
0.0,26.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,150.0,1.5,1.0,1.0
0.0,5.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
0.0,22.0,0.0,0.0,0.0
0.0,4.0,0.0,0.0,0.0
0.0,55.0,1.5,1.0,1.0
0.0,0.0,1.0,1.0,1.0
0.0,36.0,1.5,1.0,1.0
0.0,13.0,4.0,1.0,1.0
0.0,9.0,0.0,0.0,0.0
0.0,109.0,0.75,1.0,1.0
0.0,5.0,0.0,0.0,0.0
0.0,0.0,0.6,1.0,1.0
0.0,260.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
0.0,20.0,0.0,0.0,0.0
0.0,404.0,0.0,0.0,0.0
0.0,20.0,0.0,0.0,0.0
0.0,15.0,0.0,0.0,0.0
0.0,4.0,0.5,1.0,1.0
0.0,40.0,0.0,0.0,0.0
0.0,0.0,4.0,1.0,1.0
0.0,328.0,0.75,1.0,1.0
0.0,0.0,0.6,1.0,1.0
0.0,2.0,0.0,0.0,0.0
0.0,4.0,0.0,0.0,0.0
150.0,150.0,0.0,0.0,0.0
0.0,4.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,6.0,0.0,0.0,0.0
0.0,134.0,0.75,1.0,1.0
30.0,30.0,0.0,0.0,0.0
0.0,25.0,0.6,1.0,1.0
0.0,1.0,0.0,0.0,0.0
0.0,29.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0,1.0
0.0,3.0,0.0,0.0,0.0
0.0,20.0,1.1,1.0,1.0
0.0,296.0,0.0,0.0,0.0
0.0,20.0,0.9,1.0,1.0
0.0,10.0,0.0,0.0,0.0
0.0,4.0,0.0,0.0,0.0
0.0,25.0,0.0,0.0,0.0
0.0,122.0,0.0,0.0,0.0
800.0,800.0,0.0,0.0,0.0
0.0,1464.0,0.0,0.0,0.0
0.0,40.0,0.0,0.0,0.0
0.0,47.0,0.0,0.0,0.0
0.0,17.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,14.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,4226.0,0.5,1.0,1.0
23.0,23.0,1.5,1.0,1.0
0.0,5.0,0.0,0.0,0.0
0.0,457.0,0.0,0.0,0.0
0.0,138.0,1.5,1.0,1.0
0.0,283.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,29.0,0.0,0.0,0.0
0.0,36.0,0.0,0.0,0.0
0.0,30.0,0.0,0.0,0.0
0.0,3.0,4.0,1.0,1.0
0.0,49.0,0.0,0.0,0.0
0.0,25.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,0.0
0.0,1607.0,0.75,1.0,1.0
0.0,10.0,2.0,1.0,1.0
0.0,13.0,0.0,0.0,0.0
0.0,23.0,0.0,0.0,0.0
0.0,28.0,0.0,0.0,0.0
0.0,1314.0,0.0,0.0,0.0
0.0,20.0,0.0,0.0,0.0
2000.0,2000.0,0.0,0.0,0.0
0.0,20.0,0.0,0.0,0.0
0.0,50.0,0.0,0.0,0.0
0.0,28.0,0.5,1.0,1.0
0.0,4.0,0.0,0.0,0.0
0.0,30.0,0.0,0.0,0.0
0.0,396.0,0.75,1.0,1.0
0.0,5.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
500.0,500.0,0.0,0.0,0.0
0.0,25.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,0.0
0.0,1.0,0.5,1.0,1.0
0.0,0.0,1.5,1.0,1.0
0.0,15.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,30.0,0.0,0.0,0.0
0.0,43.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,5.0,2.0,1.0,1.0
0.0,0.0,4.0,1.0,1.0
0.0,15.0,0.0,0.0,0.0
0.0,2046.0,0.75,1.0,1.0
0.0,4.0,0.0,0.0,0.0
0.0,238.0,0.0,0.0,0.0
0.0,20.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,20.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
0.0,8.0,0.0,0.0,0.0
0.0,5.0,0.5,1.0,1.0
0.0,20.0,1.5,1.0,1.0
0.0,15.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,258.0,0.0,0.0,0.0
0.0,168.0,0.75,1.0,1.0
0.0,25.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
550.0,550.0,0.0,0.0,0.0
0.0,20.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,22.0,0.5,1.0,1.0
0.0,10.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
0.0,22.0,0.0,0.0,0.0
0.0,30.0,0.0,0.0,0.0
0.0,0.0,4.0,1.0,1.0
0.0,17.0,0.0,0.0,0.0
0.0,2214.0,0.75,1.0,1.0
0.0,5.0,0.0,0.0,0.0
80.0,80.0,0.0,0.0,0.0
0.0,15.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,5.0,0.5,1.0,1.0
0.0,0.0,1.0,1.0,1.0
0.0,5.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.0,4.0,1.0,1.0
0.0,2.0,0.0,0.0,0.0
0.0,984.0,0.75,1.0,1.0
0.0,12.0,0.0,0.0,0.0
0.0,7.0,0.0,0.0,0.0
0.0,20.0,0.0,0.0,0.0
501.0,501.0,1.16,1.0,1.0
17.0,17.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
2.0,2.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,4.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0
510.0,510.0,1.16,1.0,1.0
0.0,3.0,0.0,0.0,0.0
13.0,13.0,0.0,0.0,0.0
0.0,18.0,0.0,0.0,0.0
6.0,6.0,0.93,1.0,1.0
0.0,1.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
2.0,17.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,6.0,0.64,1.0,1.0
0.0,98.0,0.0,0.0,0.0
342.0,342.0,1.16,1.0,1.0
0.0,2.0,0.0,0.0,0.0
1.0,14.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
2.0,52.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,0.0
0.0,4.0,0.0,0.0,0.0
4.0,30.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0
338.0,338.0,1.16,1.0,1.0
0.0,10.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0
0.0,4.0,0.0,0.0,0.0
2.0,23.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,0.0,7.5,1.0,1.0
0.0,1.0,0.91,1.0,1.0
3.0,3.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,0.0
759.0,759.0,1.16,1.0,1.0
23.0,23.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
4.0,19.0,0.0,0.0,0.0
0.0,4.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0,1.0
6.0,6.0,0.0,0.0,0.0
2.0,2.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
255.0,255.0,1.16,1.0,1.0
6.0,6.0,0.0,0.0,0.0
0.0,12.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
3.0,8.0,0.92,1.0,1.0
0.0,2.0,0.0,0.0,0.0
0.0,0.0,7.2,1.0,1.0
0.0,3.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0
0.0,6.0,0.65,1.0,1.0
39.0,164.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,30.0,0.0,0.0,0.0
0.0,2.0,0.9,1.0,1.0
0.0,87.0,0.0,0.0,0.0
0.0,11.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,203.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,776.0,1.2,1.0,1.0
8.0,24.0,0.0,0.0,0.0
0.0,1068.0,1.2,1.0,1.0
0.0,174.0,1.6,1.0,1.0
0.0,50.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,35.0,0.0,0.0,0.0
0.0,125.0,2.5,1.0,1.0
0.0,6.0,1.4,1.0,1.0
20.0,22.0,0.0,0.0,0.0
0.0,16.0,0.46,1.0,1.0
0.0,1.0,0.0,0.0,0.0
0.0,349.0,1.3,1.0,1.0
0.0,4.0,0.0,0.0,0.0
1.0,8.0,0.0,0.0,0.0
0.0,17.0,0.0,0.0,0.0
1.0,8.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,600.0,0.0,0.0,0.0
0.0,26.0,0.65,1.0,1.0
0.0,32.0,0.0,0.0,0.0
2.0,2.0,0.0,0.0,0.0
20.0,22.0,0.0,0.0,0.0
0.0,45.0,0.0,0.0,0.0
0.0,12.0,0.0,0.0,0.0
11.0,60.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,121.0,1.2,1.0,1.0
7.0,10.0,0.0,0.0,0.0
0.0,4.0,0.0,0.0,0.0
0.0,16.0,1.2,1.0,1.0
0.0,4.0,0.0,0.0,0.0
0.0,50.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
0.0,15.0,0.0,0.0,0.0
0.0,97.0,2.5,1.0,1.0
0.0,7.0,0.0,0.0,0.0
60.0,99.0,0.0,0.0,0.0
0.0,68.0,0.46,1.0,1.0
0.0,552.0,1.5,1.0,1.0
0.0,10.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,4153.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,4.0,0.0,0.0,0.0
0.0,13.0,0.65,1.0,1.0
52.0,52.0,0.0,0.0,0.0
1120.0,1888.0,0.0,0.0,0.0
0.0,25.0,0.0,0.0,0.0
0.0,3.0,0.9,1.0,1.0
0.0,32.0,0.0,0.0,0.0
8.0,69.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,5.0,0.8,1.0,1.0
165.0,315.0,0.0,0.0,0.0
0.0,12.0,0.0,0.0,0.0
0.0,35.0,1.1,1.0,1.0
0.0,5.0,0.0,0.0,0.0
0.0,4.0,0.0,0.0,0.0
57.0,57.0,0.0,0.0,0.0
0.0,19.0,0.45,1.0,1.0
0.0,2.0,0.0,0.0,0.0
0.0,9.0,1.5,1.0,1.0
15.0,15.0,0.0,0.0,0.0
0.0,4.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,0.0
0.0,2.0,0.65,1.0,1.0
0.0,229.0,0.0,0.0,0.0
33.0,33.0,0.0,0.0,0.0
343.0,708.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
25.0,42.0,0.0,0.0,0.0
0.0,20.0,0.0,0.0,0.0
0.0,8.0,0.0,0.0,0.0
0.0,34.0,1.2,1.0,1.0
155.0,209.0,0.0,0.0,0.0
0.0,7.0,0.0,0.0,0.0
0.0,8.0,0.0,0.0,0.0
0.0,4.0,1.6,1.0,1.0
0.0,15.0,0.0,0.0,0.0
2.0,4.0,0.0,0.0,0.0
0.0,2.0,1.2,1.0,1.0
122.0,148.0,0.0,0.0,0.0
0.0,4.0,0.46,1.0,1.0
0.0,27.0,1.5,1.0,1.0
0.0,13.0,0.0,0.0,0.0
9.0,9.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,215.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,6.0,0.65,1.0,1.0
3.0,640.0,0.0,0.0,0.0
400.0,843.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
1.0,6.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
27.0,40.0,0.0,0.0,0.0
0.0,7.0,0.0,0.0,0.0
0.0,4.0,1.0,1.0,1.0
186.0,238.0,0.0,0.0,0.0
0.0,4.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,8.0,0.45,1.0,1.0
0.0,56.0,0.0,0.0,0.0
2.0,2.0,0.0,0.0,0.0
0.0,4.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,0.0
0.0,1.0,0.63,1.0,1.0
40.0,40.0,0.0,0.0,0.0
2362.0,3399.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
18.0,18.0,0.0,0.0,0.0
0.0,366.0,0.0,0.0,0.0
0.0,15.0,0.0,0.0,0.0
0.0,3.0,0.8,1.0,1.0
0.0,11.0,0.0,0.0,0.0
0.0,2.0,1.0,1.0,1.0
2.0,2.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
0.0,8.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,2.0,0.46,1.0,1.0
0.0,65.0,1.1,1.0,1.0
0.0,8.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,4.0,0.0,0.0,0.0
0.0,1.0,0.65,1.0,1.0
1481.0,2702.0,0.0,0.0,0.0
2.0,2.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
69.0,101.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,2.0,1.0,1.0,1.0
79.0,180.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
0.0,2.0,0.45,1.0,1.0
0.0,8.0,0.0,0.0,0.0
0.0,1.0,1.1,1.0,1.0
11.0,11.0,0.0,0.0,0.0
0.0,9.0,0.0,0.0,0.0
1.0,3.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,2492.0,0.0,0.0,0.0
0.0,109.0,0.0,0.0,0.0
0.0,30.0,0.0,0.0,0.0
0.0,141.0,0.8,1.0,1.0
0.0,4.0,0.0,0.0,0.0
0.0,2900.0,0.0,0.0,0.0
0.0,892.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
0.0,308.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,12.0,0.0,0.0,0.0
0.0,8.0,0.0,0.0,0.0
0.0,176.0,0.8,1.0,1.0
0.0,1.0,0.0,0.0,0.0
0.0,4.0,0.0,0.0,0.0
0.0,11.0,0.0,0.0,0.0
0.0,96.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
