SIEMBRA,PRODUCCION,VERDE_ACTUAL,label,prediction
0.0,0.0,100.0,0.0,0.0
0.0,0.0,8.0,0.0,0.0
0.0,0.0,150.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0
0.0,0.0,50.0,0.0,0.0
0.0,0.0,10.0,0.0,0.0
0.0,0.0,25.0,0.0,0.0
0.0,0.0,12.0,0.0,0.0
0.0,0.0,5.0,0.0,0.0
0.0,0.0,4.0,0.0,0.0
0.0,0.0,7.0,0.0,0.0
0.0,0.0,30.0,0.0,0.0
0.0,0.0,8.0,0.0,0.0
0.0,0.0,15.0,0.0,0.0
0.0,0.0,4.0,0.0,0.0
0.0,3.0,3.0,2.5,1.4369552134359687
0.0,61.0,23.0,0.75,1.1815357900829635
5.0,0.0,5.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
0.0,5.0,5.0,0.6,1.4369552134359687
0.0,0.0,26.0,0.0,0.0
0.0,0.0,10.0,0.0,0.0
40.0,0.0,220.0,0.0,0.0
10.0,0.0,20.0,0.0,0.0
0.0,0.0,10.0,0.0,0.0
0.0,0.0,10.0,0.0,0.0
5.0,0.0,10.0,0.0,0.0
0.0,0.0,22.0,0.0,0.0
0.0,0.0,4.0,0.0,0.0
40.0,0.0,75.0,0.0,0.0
0.0,0.0,10.0,0.0,0.0
0.0,20.0,36.0,1.5,2.243247033441208
0.0,0.0,2.0,0.0,0.0
0.0,0.0,13.0,0.0,0.0
0.0,240.0,9.0,0.5,0.98053425938293
0.0,158.0,109.0,0.75,0.98053425938293
5.0,0.0,5.0,0.0,0.0
0.0,600.0,230.0,1.5,0.98053425938293
0.0,0.0,10.0,0.0,0.0
0.0,0.0,20.0,0.0,0.0
0.0,0.0,404.0,0.0,0.0
0.0,0.0,800.0,0.0,0.0
0.0,0.0,20.0,0.0,0.0
0.0,0.0,15.0,0.0,0.0
0.0,6.0,4.0,0.5,1.4369552134359687
0.0,0.0,40.0,0.0,0.0
0.0,517.0,328.0,0.75,0.98053425938293
0.0,0.0,2.0,0.0,0.0
0.0,0.0,4.0,0.0,0.0
0.0,0.0,650.0,0.0,0.0
0.0,0.0,4.0,0.0,0.0
0.0,0.0,10.0,0.0,0.0
0.0,0.0,6.0,0.0,0.0
0.0,415.0,134.0,0.75,0.98053425938293
0.0,0.0,30.0,0.0,0.0
0.0,15.0,25.0,1.0,1.4369552134359687
0.0,0.0,1.0,0.0,0.0
0.0,0.0,29.0,0.0,0.0
5.0,0.0,15.0,0.0,0.0
5.0,0.0,13.0,0.0,0.0
0.0,0.0,20.0,0.0,0.0
0.0,0.0,10.0,0.0,0.0
0.0,0.0,296.0,0.0,0.0
0.0,42.0,20.0,0.75,1.1815357900829635
0.0,150.0,0.0,1.5,1.8551841028638236
0.0,0.0,4.0,0.0,0.0
0.0,0.0,25.0,0.0,0.0
0.0,0.0,122.0,0.0,0.0
0.0,0.0,1700.0,0.0,0.0
0.0,0.0,1464.0,0.0,0.0
5.0,0.0,5.0,0.0,0.0
5.0,0.0,10.0,0.0,0.0
0.0,0.0,40.0,0.0,0.0
0.0,376.0,47.0,1.0,0.98053425938293
0.0,0.0,17.0,0.0,0.0
10.0,0.0,15.0,0.0,0.0
10.0,0.0,19.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
0.0,6188.0,4226.0,0.5,1.3215043394406953
0.0,0.0,33.0,0.0,0.0
0.0,0.0,5.0,0.0,0.0
0.0,0.0,457.0,0.0,0.0
0.0,0.0,138.0,0.0,0.0
0.0,0.0,283.0,0.0,0.0
0.0,0.0,4.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
0.0,0.0,29.0,0.0,0.0
0.0,0.0,36.0,0.0,0.0
0.0,0.0,30.0,0.0,0.0
0.0,470.0,49.0,0.5,0.98053425938293
0.0,0.0,25.0,0.0,0.0
0.0,0.0,3.0,0.0,0.0
0.0,4953.0,1607.0,0.75,1.3215043394406953
0.0,0.0,20.0,0.0,0.0
0.0,0.0,13.0,0.0,0.0
0.0,0.0,23.0,0.0,0.0
0.0,0.0,28.0,0.0,0.0
0.0,6000.0,1314.0,3.0,1.3215043394406953
0.0,0.0,20.0,0.0,0.0
0.0,0.0,4500.0,0.0,0.0
0.0,0.0,20.0,0.0,0.0
0.0,0.0,50.0,0.0,0.0
5.0,0.0,5.0,0.0,0.0
0.0,6.0,28.0,0.5,1.4369552134359687
0.0,0.0,4.0,0.0,0.0
0.0,0.0,30.0,0.0,0.0
0.0,980.0,396.0,0.75,0.98053425938293
0.0,0.0,5.0,0.0,0.0
0.0,0.0,5.0,0.0,0.0
0.0,0.0,2500.0,0.0,0.0
0.0,0.0,25.0,0.0,0.0
0.0,80.0,10.0,1.0,1.1815357900829635
5.0,0.0,5.0,0.0,0.0
0.0,0.0,3.0,0.0,0.0
0.0,1.0,1.0,0.5,1.4369552134359687
5.0,0.0,5.0,0.0,0.0
0.0,0.0,15.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
0.0,0.0,30.0,0.0,0.0
0.0,0.0,43.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
0.0,0.0,5.0,0.0,0.0
0.0,0.0,15.0,0.0,0.0
0.0,6381.0,2046.0,0.75,1.3215043394406953
0.0,0.0,4.0,0.0,0.0
0.0,0.0,238.0,0.0,0.0
0.0,0.0,20.0,0.0,0.0
0.0,0.0,5.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
0.0,75.0,10.0,1.5,1.1815357900829635
5.0,0.0,7.0,0.0,0.0
0.0,0.0,20.0,0.0,0.0
0.0,0.0,5.0,0.0,0.0
0.0,0.0,8.0,0.0,0.0
0.0,6.0,5.0,0.5,1.4369552134359687
10.0,0.0,14.0,0.0,0.0
0.0,0.0,15.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
0.0,0.0,258.0,0.0,0.0
0.0,525.0,168.0,0.75,0.98053425938293
0.0,0.0,25.0,0.0,0.0
0.0,0.0,5.0,0.0,0.0
0.0,0.0,850.0,0.0,0.0
0.0,0.0,20.0,0.0,0.0
5.0,0.0,5.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
0.0,7.0,22.0,0.5,1.4369552134359687
0.0,0.0,20.0,0.0,0.0
0.0,0.0,10.0,0.0,0.0
0.0,0.0,5.0,0.0,0.0
0.0,0.0,22.0,0.0,0.0
0.0,0.0,30.0,0.0,0.0
0.0,0.0,17.0,0.0,0.0
0.0,6817.0,2214.0,0.75,1.3215043394406953
0.0,0.0,5.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0
0.0,0.0,15.0,0.0,0.0
0.0,0.0,5.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
0.0,7.0,5.0,0.5,1.4369552134359687
10.0,0.0,10.0,0.0,0.0
0.0,0.0,10.0,0.0,0.0
0.0,0.0,5.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
0.0,3027.0,984.0,0.75,1.3215043394406953
0.0,0.0,12.0,0.0,0.0
0.0,0.0,7.0,0.0,0.0
0.0,150.0,15.0,1.5,0.98053425938293
0.0,0.0,24.0,0.0,0.0
0.0,0.0,839.0,0.0,0.0
0.0,0.0,29.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
1.0,0.0,29.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
10.0,0.0,10.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
5.0,0.0,5.0,0.0,0.0
0.0,0.0,694.0,0.0,0.0
0.0,0.0,3.0,0.0,0.0
0.0,0.0,22.0,0.0,0.0
0.0,0.0,18.0,0.0,0.0
0.0,0.0,38.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
0.0,0.0,18.0,0.0,0.0
0.0,0.0,19.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
0.0,3.0,6.0,0.64,1.4369552134359687
12.0,0.0,18.0,0.0,0.0
0.0,0.0,680.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
12.0,0.0,41.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
46.0,0.0,78.0,0.0,0.0
0.0,0.0,3.0,0.0,0.0
0.0,0.0,3.0,0.0,0.0
0.0,0.0,4.0,0.0,0.0
1.0,0.0,2.0,0.0,0.0
0.0,0.0,44.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
11.0,0.0,17.0,0.0,0.0
0.0,0.0,670.0,0.0,0.0
0.0,0.0,10.0,0.0,0.0
12.0,0.0,27.0,0.0,0.0
0.0,0.0,4.0,0.0,0.0
48.0,0.0,99.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
0.0,2.0,1.0,0.5,1.4369552134359687
0.0,0.0,15.0,0.0,0.0
0.0,0.0,3.0,0.0,0.0
2.0,0.0,26.0,0.0,0.0
0.0,0.0,841.0,0.0,0.0
0.0,0.0,31.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
1.0,0.0,44.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
0.0,1.0,1.0,0.45,1.4369552134359687
11.0,0.0,22.0,0.0,0.0
9.0,0.0,19.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
6.0,0.0,6.0,0.0,0.0
0.0,0.0,694.0,0.0,0.0
0.0,0.0,23.0,0.0,0.0
0.0,0.0,12.0,0.0,0.0
0.0,0.0,5.0,0.0,0.0
0.0,0.0,44.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
0.0,0.0,3.0,0.0,0.0
0.0,0.0,4.0,0.0,0.0
0.0,9.0,6.0,0.65,1.4369552134359687
0.0,0.0,164.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
0.0,0.0,30.0,0.0,0.0
0.0,4.0,2.0,0.9,1.4369552134359687
0.0,0.0,87.0,0.0,0.0
11.0,9.0,80.0,1.4,2.243247033441208
0.0,0.0,2.0,0.0,0.0
0.0,0.0,203.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
0.0,0.0,10.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
0.0,1300.0,776.0,0.7,1.3215043394406953
0.0,0.0,40.0,0.0,0.0
0.0,0.0,1068.0,0.0,0.0
0.0,7.0,174.0,1.6,3.279145299145299
0.0,0.0,50.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
0.0,0.0,35.0,0.0,0.0
0.0,375.0,125.0,2.2,0.98053425938293
0.0,8.0,6.0,1.4,1.4369552134359687
0.0,0.0,22.0,0.0,0.0
0.0,20.0,16.0,0.46,1.4369552134359687
0.0,0.0,1.0,0.0,0.0
0.0,369.0,349.0,1.1,0.98053425938293
0.0,0.0,4.0,0.0,0.0
0.0,0.0,8.0,0.0,0.0
0.0,0.0,17.0,0.0,0.0
0.0,84.0,3.0,1.4,1.5937323943661983
0.0,0.0,10.0,0.0,0.0
0.0,0.0,600.0,0.0,0.0
0.0,45.0,26.0,0.65,1.1815357900829635
0.0,0.0,32.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
0.0,0.0,22.0,0.0,0.0
0.0,0.0,45.0,0.0,0.0
0.0,0.0,12.0,0.0,0.0
1.0,14.0,56.0,3.0,2.243247033441208
0.0,0.0,2.0,0.0,0.0
0.0,0.0,10.0,0.0,0.0
0.0,29.0,121.0,1.2,3.279145299145299
0.0,0.0,12.0,0.0,0.0
0.0,0.0,4.0,0.0,0.0
0.0,0.0,19.0,0.0,0.0
0.0,0.0,4.0,0.0,0.0
0.0,0.0,50.0,0.0,0.0
0.0,0.0,5.0,0.0,0.0
0.0,0.0,15.0,0.0,0.0
0.0,243.0,97.0,2.0,0.98053425938293
0.0,0.0,7.0,0.0,0.0
196.0,0.0,295.0,0.0,0.0
0.0,70.0,68.0,0.96,1.1815357900829635
0.0,594.0,552.0,1.3,1.3215043394406953
0.0,0.0,1.0,0.0,0.0
0.0,0.0,10.0,0.0,0.0
0.0,0.0,10.0,0.0,0.0
0.0,0.0,4153.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
0.0,0.0,4.0,0.0,0.0
0.0,25.0,13.0,0.65,1.4369552134359687
19.0,0.0,199.0,0.0,0.0
0.0,0.0,1888.0,0.0,0.0
0.0,0.0,12.0,0.0,0.0
0.0,0.0,25.0,0.0,0.0
0.0,2.0,3.0,0.9,1.4369552134359687
0.0,0.0,32.0,0.0,0.0
11.0,0.0,111.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
0.0,0.0,10.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
0.0,2.0,5.0,0.8,1.4369552134359687
29.0,0.0,556.0,0.0,0.0
0.0,0.0,13.0,0.0,0.0
0.0,5.0,35.0,1.5,2.243247033441208
0.0,0.0,24.0,0.0,0.0
0.0,0.0,5.0,0.0,0.0
0.0,2.0,4.0,1.5,1.4369552134359687
40.0,0.0,134.0,0.0,0.0
0.0,12.0,19.0,0.45,1.4369552134359687
0.0,0.0,2.0,0.0,0.0
0.0,12.0,9.0,1.5,1.4369552134359687
3.0,0.0,20.0,0.0,0.0
0.0,0.0,4.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
0.0,0.0,3.0,0.0,0.0
0.0,6.0,2.0,0.65,1.4369552134359687
0.0,0.0,229.0,0.0,0.0
2.0,0.0,86.0,0.0,0.0
0.0,0.0,758.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
2.0,0.0,2.0,0.0,0.0
6.0,0.0,68.0,0.0,0.0
0.0,0.0,20.0,0.0,0.0
0.0,0.0,8.0,0.0,0.0
0.0,72.0,34.0,0.8,1.1815357900829635
67.0,0.0,356.0,0.0,0.0
0.0,0.0,7.0,0.0,0.0
0.0,0.0,9.0,0.0,0.0
0.0,4.0,4.0,1.8,1.4369552134359687
0.0,0.0,15.0,0.0,0.0
0.0,0.0,4.0,0.0,0.0
0.0,3.0,2.0,1.5,1.4369552134359687
0.0,0.0,150.0,0.0,0.0
0.0,7.0,4.0,0.46,1.4369552134359687
0.0,39.0,27.0,1.3,1.1815357900829635
0.0,0.0,13.0,0.0,0.0
3.0,0.0,12.0,0.0,0.0
0.0,0.0,10.0,0.0,0.0
0.0,0.0,215.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
0.0,3.0,6.0,0.65,1.4369552134359687
0.0,0.0,653.0,0.0,0.0
0.0,0.0,863.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
0.0,0.0,6.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
0.0,0.0,65.0,0.0,0.0
0.0,0.0,7.0,0.0,0.0
0.0,7.0,4.0,0.8,1.4369552134359687
15.0,0.0,376.0,0.0,0.0
0.0,0.0,4.0,0.0,0.0
0.0,0.0,5.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
0.0,5.0,8.0,0.45,1.4369552134359687
0.0,0.0,56.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
0.0,0.0,4.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
0.0,0.0,3.0,0.0,0.0
0.0,1.0,1.0,0.65,1.4369552134359687
1.0,0.0,71.0,0.0,0.0
0.0,0.0,3408.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
0.0,3.0,1.0,0.9,1.4369552134359687
0.0,0.0,21.0,0.0,0.0
0.0,0.0,366.0,0.0,0.0
0.0,0.0,15.0,0.0,0.0
0.0,3.0,3.0,0.8,1.4369552134359687
0.0,0.0,11.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
0.0,0.0,5.0,0.0,0.0
0.0,0.0,8.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
0.0,2.0,2.0,0.46,1.4369552134359687
0.0,7.0,65.0,1.0,2.243247033441208
0.0,0.0,40.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
0.0,0.0,4.0,0.0,0.0
0.0,1.0,1.0,0.66,1.4369552134359687
3.0,0.0,3.0,0.0,0.0
0.0,0.0,2784.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
0.0,0.0,10.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
0.0,0.0,105.0,0.0,0.0
0.0,0.0,10.0,0.0,0.0
0.0,1.0,2.0,0.9,1.4369552134359687
74.0,0.0,256.0,0.0,0.0
0.0,0.0,5.0,0.0,0.0
0.0,0.0,5.0,0.0,0.0
0.0,0.0,4.0,0.0,0.0
0.0,2.0,2.0,0.45,1.4369552134359687
0.0,0.0,8.0,0.0,0.0
0.0,1.0,1.0,1.0,1.4369552134359687
0.0,0.0,21.0,0.0,0.0
0.0,0.0,9.0,0.0,0.0
0.0,0.0,3.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
0.0,0.0,2492.0,0.0,0.0
0.0,54.0,109.0,4.0,1.1815357900829635
0.0,0.0,30.0,0.0,0.0
0.0,110.0,141.0,0.6,1.1815357900829635
0.0,0.0,4.0,0.0,0.0
0.0,0.0,2900.0,0.0,0.0
0.0,260.0,892.0,1.2,1.3215043394406953
0.0,0.0,5.0,0.0,0.0
0.0,0.0,308.0,0.0,0.0
0.0,0.0,10.0,0.0,0.0
0.0,24.0,12.0,1.5,1.4369552134359687
0.0,9.0,8.0,1.8,1.4369552134359687
0.0,341.0,176.0,0.8,0.98053425938293
0.0,0.0,1.0,0.0,0.0
0.0,0.0,4.0,0.0,0.0
0.0,0.0,11.0,0.0,0.0
0.0,0.0,96.0,0.0,0.0
0.0,20.0,5.0,2.5,1.4369552134359687
0.0,0.0,28.0,0.0,0.0
0.0,0.0,45.0,0.0,0.0
0.0,0.0,1114.0,0.0,0.0
0.0,75.0,200.0,4.0,1.1815357900829635
0.0,0.0,67.0,0.0,0.0
0.0,0.0,62.0,0.0,0.0
0.0,8800.0,10498.0,0.6,1.3215043394406953
30.0,0.0,81.0,0.0,0.0
0.0,0.0,10.0,0.0,0.0
0.0,0.0,20512.0,0.0,0.0
0.0,260.0,300.0,1.2,0.98053425938293
0.0,0.0,45.0,0.0,0.0
0.0,0.0,300.0,0.0,0.0
0.0,0.0,20.0,0.0,0.0
0.0,100.0,65.0,1.5,1.1815357900829635
0.0,10.0,25.0,1.8,1.4369552134359687
0.0,0.0,137.0,0.0,0.0
0.0,0.0,15.0,0.0,0.0
0.0,852.0,600.0,0.8,1.3215043394406953
0.0,0.0,81.0,0.0,0.0
0.0,0.0,15.0,0.0,0.0
0.0,0.0,1054.0,0.0,0.0
0.0,0.0,29.0,0.0,0.0
14.0,0.0,23.0,0.0,0.0
0.0,0.0,26.0,0.0,0.0
0.0,0.0,1090.0,0.0,0.0
0.0,0.0,357.0,0.0,0.0
0.0,0.0,29.0,0.0,0.0
0.0,1071.0,511.0,0.2,1.3215043394406953
0.0,0.0,16.0,0.0,0.0
0.0,187.0,130.0,0.8,0.98053425938293
0.0,0.0,507.0,0.0,0.0
0.0,3.0,30.0,2.0,1.4369552134359687
0.0,0.0,11.0,0.0,0.0
0.0,0.0,3.0,0.0,0.0
0.0,4.0,16.0,0.6,1.4369552134359687
0.0,3.0,13.0,1.0,1.4369552134359687
0.0,0.0,590.0,0.0,0.0
0.0,0.0,906.0,0.0,0.0
0.0,0.0,9.0,0.0,0.0
0.0,0.0,295.0,0.0,0.0
0.0,14.0,20.0,1.0,1.4369552134359687
0.0,0.0,1.0,0.0,0.0
0.0,16.0,10.0,2.5,1.4369552134359687
0.0,24.0,11.0,2.5,1.4369552134359687
0.0,153.0,103.0,0.2,0.98053425938293
0.0,0.0,15.0,0.0,0.0
0.0,0.0,7.0,0.0,0.0
7.0,75.0,32.0,0.9,1.1815357900829635
0.0,1399.0,373.0,0.2,0.98053425938293
0.0,39.0,198.0,0.2,1.1815357900829635
0.0,0.0,564.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
0.0,0.0,17.0,0.0,0.0
0.0,56.0,60.0,1.5,1.1815357900829635
0.0,0.0,34.0,0.0,0.0
0.0,0.0,151.0,0.0,0.0
0.0,350.0,420.0,0.2,0.98053425938293
0.0,0.0,100.0,0.0,0.0
0.0,0.0,11.0,0.0,0.0
0.0,0.0,12.0,0.0,0.0
0.0,0.0,14.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
0.0,0.0,400.0,0.0,0.0
0.0,0.0,2400.0,0.0,0.0
0.0,0.0,8.0,0.0,0.0
0.0,0.0,40.0,0.0,0.0
0.0,0.0,25.0,0.0,0.0
0.0,3450.0,4451.0,0.2,1.3215043394406953
0.0,0.0,15.0,0.0,0.0
0.0,0.0,61.0,0.0,0.0
0.0,0.0,22.0,0.0,0.0
0.0,37.0,437.0,0.3,2.101246404602108
0.0,0.0,520.0,0.0,0.0
0.0,0.0,16.0,0.0,0.0
10.0,0.0,150.0,0.0,0.0
0.0,0.0,3.0,0.0,0.0
0.0,0.0,216.0,0.0,0.0
0.0,0.0,15.0,0.0,0.0
0.0,1501.0,467.0,0.2,0.98053425938293
0.0,0.0,5.0,0.0,0.0
0.0,0.0,9.0,0.0,0.0
0.0,0.0,9.0,0.0,0.0
0.0,1.0,2.0,0.5,1.4369552134359687
0.0,0.0,10.0,0.0,0.0
0.0,0.0,53.0,0.0,0.0
0.0,0.0,150.0,0.0,0.0
0.0,0.0,3.0,0.0,0.0
0.0,3.0,10.0,1.0,1.4369552134359687
0.0,143.0,95.0,0.2,0.98053425938293
0.0,0.0,4.0,0.0,0.0
0.0,60.0,25.0,0.2,1.1815357900829635
0.0,20.0,100.0,0.2,2.243247033441208
9.0,0.0,71.0,0.0,0.0
0.0,0.0,18.0,0.0,0.0
0.0,0.0,6.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
0.0,0.0,1080.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
0.0,16.0,8.0,0.1,1.4369552134359687
0.0,0.0,20.0,0.0,0.0
0.0,15.0,10.0,0.6,1.4369552134359687
0.0,0.0,500.0,0.0,0.0
0.0,0.0,138.0,0.0,0.0
0.0,0.0,42.0,0.0,0.0
0.0,0.0,57.0,0.0,0.0
0.0,0.0,330.0,0.0,0.0
0.0,1.0,1.0,0.6,1.4369552134359687
0.0,0.0,15.0,0.0,0.0
0.0,0.0,8.0,0.0,0.0
0.0,0.0,390.0,0.0,0.0
0.0,0.0,21.0,0.0,0.0
0.0,60.0,20.0,0.2,1.1815357900829635
0.0,0.0,10.0,0.0,0.0
0.0,0.0,710.0,0.0,0.0
0.0,0.0,27.0,0.0,0.0
0.0,0.0,8.0,0.0,0.0
40.0,0.0,92.0,0.0,0.0
0.0,0.0,25.0,0.0,0.0
0.0,0.0,430.0,0.0,0.0
0.0,1414.0,423.0,0.2,0.98053425938293
0.0,0.0,73.0,0.0,0.0
0.0,0.0,16.0,0.0,0.0
0.0,18.0,22.0,2.5,1.4369552134359687
0.0,0.0,6.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
0.0,1.0,1.0,0.6,1.4369552134359687
0.0,0.0,22.0,0.0,0.0
0.0,0.0,44.0,0.0,0.0
0.0,0.0,95.0,0.0,0.0
0.0,0.0,12.0,0.0,0.0
0.0,2.0,12.0,1.0,1.4369552134359687
0.0,0.0,2.0,0.0,0.0
0.0,0.0,4.0,0.0,0.0
0.0,428.0,285.0,0.2,0.98053425938293
0.0,0.0,20.0,0.0,0.0
0.0,0.0,6.0,0.0,0.0
0.0,1728.0,538.0,0.2,1.3215043394406953
0.0,49.0,247.0,0.2,2.101246404602108
0.0,0.0,4.0,0.0,0.0
0.0,0.0,4.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
3.0,0.0,27.0,0.0,0.0
0.0,0.0,7.0,0.0,0.0
29.0,0.0,33.0,0.0,0.0
0.0,0.0,10.0,0.0,0.0
0.0,0.0,464.0,0.0,0.0
0.0,0.0,609.0,0.0,0.0
0.0,248.0,25.0,1.5,0.98053425938293
0.0,0.0,80.0,0.0,0.0
0.0,0.0,56.0,0.0,0.0
0.0,0.0,10.0,0.0,0.0
0.0,0.0,492.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
0.0,0.0,17.0,0.0,0.0
0.0,3.0,8.0,0.6,1.4369552134359687
0.0,90.0,3664.0,1.0,2.101246404602108
0.0,0.0,8.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
0.0,0.0,38.0,0.0,0.0
0.0,3.0,8.0,0.6,1.4369552134359687
0.0,108.0,0.0,1.5,1.8551841028638236
0.0,53.0,0.0,1.5,1.8551841028638236
0.0,90.0,350.0,0.2,2.101246404602108
0.0,0.0,10.0,0.0,0.0
0.0,0.0,10.0,0.0,0.0
85.0,490.0,180.0,0.8,0.98053425938293
0.0,0.0,4.0,0.0,0.0
0.0,1.0,9.0,0.6,1.4369552134359687
0.0,0.0,2734.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
53.0,0.0,155.0,0.0,0.0
0.0,80.0,740.0,1.2,2.101246404602108
0.0,0.0,10.0,0.0,0.0
0.0,8.0,50.0,3.5,2.243247033441208
0.0,0.0,36.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
0.0,0.0,178.0,0.0,0.0
0.0,0.0,6.0,0.0,0.0
0.0,0.0,10.0,0.0,0.0
0.0,0.0,67.0,0.0,0.0
0.0,0.0,6.0,0.0,0.0
0.0,0.0,3.0,0.0,0.0
0.0,0.0,142.0,0.0,0.0
0.0,0.0,8.0,0.0,0.0
0.0,0.0,10.0,0.0,0.0
0.0,30.0,52.0,1.5,2.243247033441208
0.0,0.0,82.0,0.0,0.0
0.0,0.0,21.0,0.0,0.0
0.0,0.0,20.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
0.0,0.0,20.0,0.0,0.0
0.0,0.0,27.0,0.0,0.0
0.0,0.0,28.0,0.0,0.0
0.0,0.0,710.0,0.0,0.0
0.0,3.0,35.0,4.0,4.416518518518519
0.0,0.0,184.0,0.0,0.0
2.0,0.0,2.0,0.0,0.0
0.0,132.0,170.0,0.3,0.98053425938293
4.0,0.0,4.0,0.0,0.0
0.0,1.0,10.0,0.6,1.4369552134359687
0.0,0.0,6.0,0.0,0.0
300.0,0.0,1670.0,0.0,0.0
0.0,1.0,5.0,2.0,1.4369552134359687
0.0,0.0,45.0,0.0,0.0
0.0,0.0,4.0,0.0,0.0
0.0,0.0,3.0,0.0,0.0
0.0,0.0,380.0,0.0,0.0
0.0,0.0,600.0,0.0,0.0
0.0,0.0,10.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0
0.0,0.0,591.0,0.0,0.0
0.0,0.0,25.0,0.0,0.0
0.0,0.0,13.0,0.0,0.0
0.0,0.0,52.0,0.0,0.0
0.0,30.0,34.0,0.8,2.243247033441208
0.0,0.0,250.0,0.0,0.0
0.0,0.0,98.0,0.0,0.0
5.0,4.0,36.0,1.5,2.12488372093023
0.0,0.0,1.0,0.0,0.0
0.0,0.0,5.0,0.0,0.0
0.0,0.0,11.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
0.0,0.0,160.0,0.0,0.0
0.0,288.0,155.0,0.1,0.98053425938293
0.0,0.0,10.0,0.0,0.0
0.0,0.0,23.0,0.0,0.0
0.0,2.0,5.0,2.0,1.4369552134359687
0.0,1.0,1.0,0.5,1.4369552134359687
0.0,1.0,3.0,2.0,1.4369552134359687
